match_id,sample_index,view_a_y,view_a_x,view_b_y,view_b_x,x_mm,y_mm,z_mm,ray_residual_mm
proximal_main_trunk,72,260.07415018197815,296.07415018197815,210.57080981181127,289.5708098118113,8.006527241338185,0.13249735413975827,2.573743713301127,4.032942431244153
proximal_main_trunk,73,261.89618974523074,297.89618974523074,211.0,291.2532020075042,8.330766252011513,0.43865400957224665,2.5849704997340552,4.094507415707146
proximal_main_trunk,74,263.7182293084833,299.7182293084833,211.0,293.1133705999823,8.675196081449412,0.7149925822793648,2.5934740531606906,4.223080661443112
proximal_main_trunk,75,265.54026887173586,301.54026887173586,211.0,294.9735391924605,9.019716914271456,0.9912403077600516,2.6016523630034953,4.351742810730057
proximal_main_trunk,76,267.36230843498845,303.36230843498845,211.0,296.83370778493867,9.364328222229279,1.2673965843069652,2.609505040080734,4.480493747200762
proximal_main_trunk,77,268.4772412170545,305.4772412170545,211.0,298.6938763774168,9.720239045445517,1.4644848415317995,2.6059205465631123,4.485797778361379
proximal_main_trunk,78,269.0,307.83746050084096,211.0,300.55404496989496,10.08558624348571,1.5953144525454093,2.5927413247249547,4.387693158031241
proximal_main_trunk,79,270.0,310.0,212.0,302.0,10.396664188464232,1.84909878748104,2.592692124303511,4.216598620045074
inferior_branch_refined,0,203.0,192.0,212.0,303.0,-7.972740237329673,-19.42295776547823,-17.870085415422153,7.317687295348315
inferior_branch_refined,1,203.5105635921412,193.5105635921412,214.7120865062777,304.7120865062777,-7.839483767374769,-19.280355562071577,-18.15314731155115,6.93638296908234
inferior_branch_refined,2,204.72823396546897,194.72823396546897,217.59987122714853,306.0,-7.7314669969690595,-19.021400064400723,-18.36204113210374,6.634971483602401
inferior_branch_refined,3,206.3377107446339,195.0,220.60691362190934,307.0,-7.740316777746438,-18.764512150800016,-18.62201658958739,6.4494685717771505
inferior_branch_refined,4,208.04225436856487,194.95774563143513,223.43413246273775,308.43413246273775,-7.773145145560495,-18.566776336462965,-18.98418783834191,6.346841775200953
inferior_branch_refined,5,209.36758909518088,194.0,226.14621896901545,310.1462189690155,-7.92952603727452,-18.535381123767408,-19.53128922524789,6.311004751471712
inferior_branch_refined,6,211.08963505164093,194.0,228.5654122564797,312.5654122564797,-7.926286722202403,-18.430863210619847,-20.040652878954006,6.297238212802803
inferior_branch_refined,7,212.81168100810095,194.0,230.27749876275743,315.27749876275743,-7.891360885290725,-18.37349729295154,-20.55401408955774,6.3884771678411845
inferior_branch_refined,8,214.53372696456097,194.0,232.69669205022169,317.69669205022166,-7.888208178706381,-18.26939727207821,-21.062844013750095,6.374427558991909
inferior_branch_refined,9,216.25577292102102,194.0,235.11588533768594,320.11588533768594,-7.885097213979205,-18.1655152335061,-21.57141556618197,6.3602539427136655
inferior_branch_refined,10,217.97781887748104,194.0,237.5350786251502,322.5350786251502,-7.882027968410638,-18.061851018651737,-22.079728630776742,6.345956487309247
inferior_branch_refined,11,219.6998648339411,194.0,239.95427191261447,324.95427191261444,-7.87900041927715,-17.958404468793873,-22.587783091903418,6.33153536111654
inferior_branch_refined,12,221.4219107904011,194.0,242.37346520007873,327.3734652000787,-7.876014543831649,-17.855175425076766,-23.09557883438032,6.3169907325080805
inferior_branch_refined,13,223.14395674686114,194.0,244.79265848754298,329.792658487543,-7.87307031930105,-17.75216372850585,-23.60311574346767,6.3023227698901545
inferior_branch_refined,14,224.8660027033212,194.0,247.21185177500726,332.21185177500723,-7.8701677228878495,-17.649369219951282,-24.110393704871996,6.28753164170254
inferior_branch_refined,15,226.5880486597812,194.0,249.63104506247151,334.6310450624715,-7.867306731769681,-17.546791740147683,-24.617412604744686,6.272617516417922
inferior_branch_refined,16,228.21927000595363,193.78072999404637,252.34313156874924,336.34313156874924,-7.917315135201049,-17.40613119958347,-25.04785586859478,6.202496266357468
inferior_branch_refined,17,229.61792701032817,193.0,254.7623248562135,338.7623248562135,-8.026093041632333,-17.420979739847496,-25.67223698158591,6.222438459874335
inferior_branch_refined,18,231.3399729667882,193.0,257.18151814367775,341.18151814367775,-8.02325433637888,-17.318974566208837,-26.17829086456402,6.20718054719333
inferior_branch_refined,19,233.06201892324825,193.0,259.8936046499555,342.8936046499555,-8.041928921530424,-17.146043968638367,-26.57495900296837,6.126959401124723
inferior_branch_refined,20,234.78406487970827,193.0,262.6056911562332,344.6056911562332,-8.060647911612833,-16.973328039308328,-26.97156475545239,6.046653598438056
inferior_branch_refined,21,236.50611083616832,193.0,265.3177776625109,346.3177776625109,-8.079411289369677,-16.800826790457393,-27.368107848292368,5.966263306063243
inferior_branch_refined,22,238.16133121524126,192.83866878475874,268.32275738760205,347.32275738760205,-8.142712744019068,-16.581522292478866,-27.67987732062707,5.828226753626293
inferior_branch_refined,23,239.53598918671528,192.0,271.0348438938798,349.0348438938798,-8.2809416491358,-16.53488781130187,-28.201681054908335,5.785481669377263
inferior_branch_refined,24,241.2580351431753,192.0,273.7469304001575,350.7469304001575,-8.299763268891965,-16.362990542389383,-28.597890560238255,5.70487675508989
inferior_branch_refined,25,242.98008109963536,192.0,276.4590169064352,352.4590169064352,-8.318629197131504,-16.1913079203416,-28.994036473359046,5.624188002747729
inferior_branch_refined,26,244.70212705609538,192.0,279.24197676682695,354.0,-8.342757244275987,-16.00262631944429,-29.363875731902795,5.527742327486909
inferior_branch_refined,27,246.00995945018232,191.0,282.1760831378041,355.1760831378041,-8.520028986415163,-15.92684962298155,-29.82625903764776,5.442983112235184
inferior_branch_refined,28,247.73200540664234,191.0,285.18106286289526,356.18106286289526,-8.560564462119148,-15.684660379849646,-30.113836675981588,5.297335895776528
inferior_branch_refined,29,249.4540513631024,191.0,287.8488903887363,358.0,-8.576272835377072,-15.524538593903657,-30.526015654877142,5.226144261323797
inferior_branch_refined,30,251.17609731956242,191.0,290.8559327834971,359.0,-8.617082914103595,-15.282260883910538,-30.81295182586078,5.079886730803804
inferior_branch_refined,31,252.63508320095258,190.36491679904742,293.8629751782579,360.0,-8.747897372101207,-15.135016900658073,-31.193760128366677,4.962364748748025
inferior_branch_refined,32,254.20597567010938,190.0,296.87001757301874,361.0,-8.840445664508039,-14.94762449188741,-31.534591775160067,4.832557623773538
inferior_branch_refined,33,255.92802162656943,190.0,299.8770599677796,362.0,-8.881407304585466,-14.705955589580569,-31.82166360970757,4.6861151601996385
inferior_branch_refined,34,257.4596671961897,189.54033280381032,302.8841023625404,363.0,-8.987406469442885,-14.533105067677198,-32.17642888195934,4.5605216216376645
inferior_branch_refined,35,258.9578999771164,189.0,305.89114475730116,364.0,-9.104789847168501,-14.372483347843641,-32.54296003498135,4.438573251506625
inferior_branch_refined,36,260.67994593357645,189.0,308.92800744481116,364.92800744481116,-9.148121996192621,-14.124185168289756,-32.81922076406397,4.285356292990127
inferior_branch_refined,37,262.2842511914268,188.7157488085732,311.9329871699023,365.9329871699023,-9.229250982965844,-13.926246340334416,-33.148918993945614,4.152093634398213
inferior_branch_refined,38,263.7098242841234,188.0,315.2308601138069,366.2308601138069,-9.393084356656217,-13.721799954416412,-33.43441199890256,3.9737827073886782
inferior_branch_refined,39,265.4318702405834,188.0,318.33352789871753,367.0,-9.441517831093782,-13.458128844986646,-33.68682612053243,3.805824754340487
inferior_branch_refined,40,267.1539161970435,188.0,321.3405702934783,368.0,-9.482883309592971,-13.217867957150872,-33.97437415170154,3.658925931234208
inferior_branch_refined,41,268.6193987788051,187.3806012211949,324.7618262506122,368.0,-9.642524918393553,-12.969697677654437,-34.20089476117627,3.448809126255699
inferior_branch_refined,42,270.1837945475904,187.0,327.768868645373,369.0,-9.73754346733682,-12.78663825039024,-34.544049234856175,3.3192983600015107
inferior_branch_refined,43,271.9058405040505,187.0,331.19012460250696,369.0,-9.810229424638397,-12.446416810879043,-34.68067756933954,3.080569183030521
inferior_branch_refined,44,273.6278864605105,187.0,334.61138055964085,369.0,-9.883073363884709,-12.106357528759474,-34.817603117130574,2.8417010054005605
inferior_branch_refined,45,275.34993241697055,187.0,338.02307750232575,369.02307750232575,-9.95535366221871,-11.768783242247764,-34.95831052662885,2.604811680848285
inferior_branch_refined,46,276.7580031771381,186.24199682286192,341.0396789115356,370.0,-10.10431903206689,-11.640630762442896,-35.35317968931906,2.4905034950470126
inferior_branch_refined,47,278.3798107675175,186.0,344.4609348686695,370.0,-10.211488046104595,-11.337306707499152,-35.525893641226816,2.2625988569912394
inferior_branch_refined,48,280.10185672397756,186.0,347.8821908258034,370.0,-10.284857125123587,-10.997996932767677,-35.66381580606796,2.023331658090108
inferior_branch_refined,49,281.8239026804376,186.0,351.30344678293727,370.0,-10.358383630664521,-10.658852727060435,-35.80203468565364,1.7839273990322269
inferior_branch_refined,50,283.38604398332984,185.61395601667016,354.72470274007117,370.0,-10.48615129336562,-10.377637751043324,-35.99635270077857,1.5624522286919449
inferior_branch_refined,51,284.8537810309846,185.0,358.1459586972051,370.0,-10.645932550429556,-10.13073447230667,-36.2237836416671,1.3516033777536156
inferior_branch_refined,52,286.5758269874446,185.0,361.4010813284715,369.5989186715285,-10.719299949261273,-9.760590639612218,-36.278553550084666,1.1189678656733484
inferior_branch_refined,53,287.9177347597535,184.0822652402465,364.57425704909986,369.0,-10.920933433769093,-9.512387598379576,-36.424417324742336,0.9328609666792329
inferior_branch_refined,54,289.60570533799154,184.0,367.99551300623375,369.0,-11.006655763464007,-9.186404804910694,-36.57574868891086,0.6968184362556418
inferior_branch_refined,55,291.32775129445156,184.0,371.41676896336764,369.0,-11.081029103591995,-8.848270879519077,-36.715511165827905,0.4567685505237902
inferior_branch_refined,56,293.03521197380405,183.96478802619595,374.83802492050154,369.0,-11.16047828124313,-8.515587904444885,-36.860637159058086,0.2182529546188753
inferior_branch_refined,57,294.35762964499855,183.0,377.8450673152623,368.0,-11.368540227596252,-8.243261090135263,-36.92968842430284,0.041202162613188605
inferior_branch_refined,58,296.0796756014586,183.0,381.2663232723962,368.0,-11.443338046452428,-7.9055757395723845,-37.07021117492965,0.1991864066824678
inferior_branch_refined,59,297.80172155791865,183.0,384.6875792295302,368.0,-11.518292106110938,-7.568063022719002,-37.21103021119069,0.439708180686019
inferior_branch_refined,60,299.5237675143787,183.0,388.10883518666407,368.0,-11.593402308776792,-7.230723726431904,-37.35214550818719,0.6803627504634756
inferior_branch_refined,61,300.8809231533236,182.1190768466764,391.1158775814249,367.0,-11.790204005808128,-6.94619052982614,-37.409799738636735,0.8616622359182031
inferior_branch_refined,62,302.5536458649256,182.0,394.5371335385588,367.0,-11.882180097076704,-6.627030714387473,-37.568464120125185,1.0968170597189777
inferior_branch_refined,63,304.27569182138564,182.0,397.9583894956927,367.0,-11.957712843122014,-6.29014978972566,-37.71033933643355,1.3378049277303958
inferior_branch_refined,64,305.9977377778457,182.0,401.3796454528266,367.0,-12.033401265976734,-5.953445166297826,-37.85251070272818,1.578924050531979
inferior_branch_refined,65,307.71978373430574,182.0,404.8009014099605,367.0,-12.109245262815257,-5.616917628686167,-37.99497818560886,1.8201740168167924
inferior_branch_refined,66,309.31242077047006,181.68757922952997,408.157088980763,366.842911019237,-12.228520842714595,-5.314991497597504,-38.14937632068322,2.0437470956975603
inferior_branch_refined,67,310.74966208485273,181.0,411.16206870585415,365.83793129414585,-12.39909400088613,-5.001527276920569,-38.17936849654103,2.2347320931961794
inferior_branch_refined,68,312.47170804131275,181.0,414.16704843094533,364.83295156905467,-12.474198325851706,-4.584416806062507,-38.11125749212678,2.4591926206969834
inferior_branch_refined,69,314.1937539977728,181.0,416.8290709890037,363.0,-12.54852024900693,-4.100257627900874,-37.86900641682442,2.6697728586971854
inferior_branch_refined,70,315.9157999542328,181.0,419.83611338376454,362.0,-12.623973708075859,-3.6831709638741756,-37.802151809964926,2.894758542248351
inferior_branch_refined,71,317.6378459106928,181.0,422.3033079497784,359.6966920502216,-12.698116601526433,-3.160117344346304,-37.46063061981985,3.0978535892486603
inferior_branch_refined,72,319.3598918671529,181.0,425.0217710485399,358.0,-12.773131129437555,-2.6858467116881,-37.24686208191795,3.311501660417493
inferior_branch_refined,73,321.0819378236129,181.0,428.02037418114725,356.97962581885275,-12.84908311220935,-2.2664080714173167,-37.175929937437616,3.5368290154912803
inferior_branch_refined,74,322.80398378007294,181.0,431.0253539062384,355.9746460937616,-12.92522193258116,-1.8481060667355678,-37.10840552624876,3.76262302136292
inferior_branch_refined,75,324.37195919380827,180.62804080619176,433.7374404125161,354.2625595874839,-13.05251527851092,-1.4283038412727933,-36.94481678078506,3.9583313377687412
inferior_branch_refined,76,325.8338621306199,180.0,436.4495269187938,352.5504730812062,-13.215633568987592,-1.0472512638739602,-36.817978650628504,4.1415149436538705
inferior_branch_refined,77,327.55590808707996,180.0,438.8687202062581,350.1312797937419,-13.290807893385809,-0.5121154837742949,-36.4511708354768,4.344120224264564
inferior_branch_refined,78,329.27795404354,180.0,441.5808067125358,348.4191932874642,-13.366906627055021,-0.0346647006311116,-36.233980504884954,4.558868807480664
inferior_branch_refined,79,331.0,180.0,444.0,346.0,-13.44245722832788,0.5016714712162695,-35.86656119090847,4.762033230470392
right_distal_branch,0,305.0,333.0,300.0,415.0,12.203090543380185,0.7214087439657533,-21.01863454537846,1.2642626530322296
right_distal_branch,1,305.41629493802736,335.41629493802736,297.5483112718642,415.0,12.649683914107326,0.9476413921542814,-20.50049326538621,1.118334996733065
right_distal_branch,2,306.53969665724134,337.53969665724134,295.51083610610146,414.0,13.060470379125718,1.36043890395095,-19.809477474182643,0.9495583328072491
right_distal_branch,3,307.66309837645525,339.66309837645525,293.0591473779657,414.0,13.498902227056034,1.6661085761206778,-19.277432870895268,0.6832885746291792
right_distal_branch,4,309.4936068768557,341.4936068768557,291.021672212203,413.0,13.901657461083296,2.1589803425000866,-18.571933243227903,0.39375388857205357
right_distal_branch,5,311.32411537725625,343.32411537725625,288.6959324055617,412.6959324055617,14.323680674520869,2.577126168094537,-17.977409635297704,0.03586377415974547
right_distal_branch,6,313.1546238776567,345.1546238776567,286.53250831830445,412.0,14.736029301001697,3.0384160757855057,-17.318728036846466,0.28474936541886975
right_distal_branch,7,314.9851323780572,346.9851323780572,284.3500412990744,411.3500412990744,15.150340315891803,3.4953707232629654,-16.666430012934057,0.61061007192435
right_distal_branch,8,316.81564087845766,348.81564087845766,282.3235423552375,410.3235423552375,15.555570969727494,3.99431764752012,-15.951741393908492,0.9006185820634744
right_distal_branch,9,318.6461493788581,350.6461493788581,280.00586925864326,410.0,15.979899048957122,4.416783189317584,-15.350526449778329,1.2598055651325866
right_distal_branch,10,320.7695510980721,351.7695510980721,277.96839409288054,409.0,16.303592193333984,4.890385138588329,-14.707780319381015,1.6630705624200108
right_distal_branch,11,322.8486124223921,353.0,275.93091892711783,408.0,16.640448425623436,5.3681751762553915,-14.05365077655091,2.050719409634821
right_distal_branch,12,324.7234613176865,354.7234613176865,273.9246533610765,406.9246533610765,17.034599069088678,5.871982995117293,-13.33691093967056,2.355728391957859
right_distal_branch,13,327.1397562557139,355.1397562557139,271.8981544172396,405.8981544172396,17.274735414208635,6.325645634246001,-12.758391096816979,2.8684461111550528
right_distal_branch,14,329.2631579749278,356.2631579749278,269.87165547340265,404.87165547340265,17.599538728499866,6.804304216485036,-12.108338772536968,3.2728025563573246
right_distal_branch,15,331.5466779621221,357.0,268.1380497483792,403.1380497483792,17.86057977353249,7.349254885263491,-11.379078460650447,3.6690339744165437
right_distal_branch,16,333.7211943470546,358.0,265.8186575857289,402.8186575857289,18.189168607955125,7.744897533867658,-10.858170250922768,4.163290371212123
right_distal_branch,17,335.8957107319871,359.0,263.79215864189194,401.79215864189194,18.500291501606853,8.220499431707509,-10.218874346064553,4.589601802779885
right_distal_branch,18,338.04965807059705,360.04965807059705,262.0585529168685,400.0585529168685,18.800214116661188,8.778708106238156,-9.454935672088595,4.940249012427014
right_distal_branch,19,340.17305978981096,361.17305978981096,260.0320539730316,399.0320539730316,19.127130616922763,9.260035130120428,-8.801237743132475,5.34930408360698
right_distal_branch,20,342.2964615090249,362.2964615090249,258.0055550291947,398.0055550291947,19.454489687700683,9.741878746633603,-8.146821465472499,5.759294046415131
right_distal_branch,21,344.41986322823885,363.41986322823885,255.9790560853578,396.9790560853578,19.782290448236253,10.224236726059843,-7.491690006045559,6.1702211751419895
right_distal_branch,22,346.54326494745277,364.54326494745277,253.95255714152088,395.9525571415209,20.110531998682852,10.707106805219013,-6.835846578118691,6.582087746164349
right_distal_branch,23,348.52859547920906,366.0,252.21895141649745,394.2189514164974,20.462841252567664,11.284966589942883,-6.023139048525593,6.8740151361372686
right_distal_branch,24,350.4971751670672,367.4971751670672,250.19245247266053,393.19245247266053,20.83796458939804,11.783620277742017,-5.325526715508801,7.229494579925219
